## For mcstas SNS_source component.  Generaged by meilongwei   03/09/15 09:07:34 
## Energy spectra for CSNS-DPHM
0.16788      0.69809      6.13094E11
0.18836      0.65904      5.58256E11
0.21135      0.62217      5.09612E11
0.23714      0.58736      4.62438E11
0.26607      0.55451      4.26183E11
0.29854      0.52349      3.96478E11
0.33497      0.4942       3.68951E11
0.37584      0.46656      3.5061E11 
0.4217       0.44046      3.26455E11
0.47315      0.41582      3.51345E11
0.53088      0.39256      3.26009E11
0.59566      0.3706       2.9642E11 
0.66834      0.34987      2.68445E11
0.74989      0.3303       2.40908E11
0.8414       0.31182      2.15337E11
0.94406      0.29438      1.95024E11
1.0593       0.27791      1.75189E11
1.1885       0.26237      1.55477E11
1.3335       0.24769      1.40447E11
1.4962       0.23384      1.24757E11
1.6788       0.22075      1.13247E11
1.8836       0.20841      1.01491E11
2.1135       0.19675      9.06154E10
2.3714       0.18574      8.07421E10
2.6607       0.17535      7.29079E10
2.9854       0.16554      6.5242E10 
3.3497       0.15628      5.85379E10
3.7584       0.14754      5.25885E10
4.217        0.13929      4.67242E10
4.7315       0.13149      4.21058E10
5.3088       0.12414      3.7854E10 
5.9566       0.1172       3.37241E10
6.6834       0.11064      3.04638E10
7.4989       0.10445      2.71042E10
8.414        0.09861      2.4416E10 
9.4406       0.09309      2.18066E10
10.593       0.08788      1.96436E10
11.885       0.08297      1.74865E10
13.335       0.07833      1.57847E10
14.962       0.07395      1.40628E10
16.788       0.06981      1.25261E10
18.836       0.0659       1.13452E10
21.135       0.06222      1.01186E10
23.714       0.05874      9.03745E9 
26.607       0.05545      8.08551E9 
29.854       0.05235      7.18805E9 
33.497       0.04942      6.49811E9 
37.584       0.04666      5.83992E9 
42.17        0.04405      5.19897E9 
47.315       0.04158      4.65048E9 
53.088       0.03926      4.15719E9 
59.566       0.03706      3.72628E9 
66.834       0.03499      3.32426E9 
74.989       0.03303      2.9851E9  
84.14        0.03118      2.6525E9  
94.406       0.02944      2.3822E9  
105.93       0.02779      2.13518E9 
118.85       0.02624      1.9072E9  
133.35       0.02477      1.71355E9 
149.62       0.02338      1.52534E9 
167.88       0.02208      1.36271E9 
188.36       0.02084      1.2261E9  
211.35       0.01967      1.09821E9 
237.14       0.01857      9.7426E8  
266.07       0.01754      8.76261E8 
298.54       0.01655      7.84642E8 
334.97       0.01563      7.03995E8 
375.84       0.01475      6.24622E8 
421.7        0.01393      5.62537E8 
473.15       0.01315      4.99571E8 
530.88       0.01241      4.45758E8 
595.66       0.01172      3.96509E8 
668.34       0.01106      3.55926E8 
749.89       0.01045      3.16805E8 
841.4        0.00986      2.79828E8 
944.06       0.00931      2.5204E8  
1059.3       0.00879      2.25063E8

######### Pulse shape data
1.0593e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.1885e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.3335e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.4962e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.6788e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.8836e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
2.1135e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
2.3714e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
2.6607e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
2.9854e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
3.3497e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
3.7584e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
4.2170e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
4.7315e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
5.3088e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
5.9566e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
6.6834e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
7.4989e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
8.4140e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
9.4406e-02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.0593e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.1885e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.3335e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.4962e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.6788e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.8836e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
2.1135e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
2.3714e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
2.6607e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
2.9854e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
3.3497e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
3.7584e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
4.2170e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
4.7315e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
5.3088e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
5.9566e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
6.6834e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
7.4989e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
8.4140e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
9.4406e-01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.0593e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
1.1885e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
1.3335e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
1.4962e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
1.6788e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
1.8836e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
2.1135e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
2.3714e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
2.6607e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
2.9854e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
3.3497e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
3.7584e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
4.2170e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
4.7315e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
5.3088e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
5.9566e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
6.6834e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
7.4989e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
8.4140e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
9.4406e+00 1.0593e-05 -0.0000e+00 0.0000e+00 
1.0593e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.1885e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.3335e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.4962e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.6788e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.8836e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
2.1135e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
2.3714e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
2.6607e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
2.9854e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
3.3497e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
3.7584e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
4.2170e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
4.7315e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
5.3088e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
5.9566e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
6.6834e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
7.4989e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
8.4140e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
9.4406e+01 1.0593e-05 -0.0000e+00 0.0000e+00 
1.0593e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.1885e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.3335e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.4962e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.6788e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.8836e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
2.1135e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
2.3714e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
2.6607e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
2.9854e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
3.3497e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
3.7584e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
4.2170e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
4.7315e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
5.3088e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
5.9566e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
6.6834e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
7.4989e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
8.4140e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
9.4406e+02 1.0593e-05 -0.0000e+00 0.0000e+00 
1.0593e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
1.1885e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
1.3335e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
1.4962e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
1.6788e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
1.8836e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
2.1135e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
2.3714e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
2.6607e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
2.9854e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
3.3497e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
3.7584e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
4.2170e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
4.7315e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
5.3088e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
5.9566e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
6.6834e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
7.4989e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
8.4140e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
9.4406e+03 1.0593e-05 -0.0000e+00 0.0000e+00 
1.0593e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
1.1885e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
1.3335e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
1.4962e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
1.6788e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
1.8836e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
2.1135e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
2.3714e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
2.6607e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
2.9854e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
3.3497e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
3.7584e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
4.2170e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
4.7315e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
5.3088e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
5.9566e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
6.6834e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
7.4989e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
8.4140e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
9.4406e+04 1.0593e-05 -0.0000e+00 0.0000e+00 
1.0593e+05 1.0593e-05 -0.0000e+00 0.0000e+00 
    
1.0593e-02 1.1885e-05 0.0000e+00 0.0000e+00 
1.1885e-02 1.1885e-05 0.0000e+00 0.0000e+00 
1.3335e-02 1.1885e-05 0.0000e+00 0.0000e+00 
1.4962e-02 1.1885e-05 0.0000e+00 0.0000e+00 
1.6788e-02 1.1885e-05 0.0000e+00 0.0000e+00 
1.8836e-02 1.1885e-05 0.0000e+00 0.0000e+00 
2.1135e-02 1.1885e-05 0.0000e+00 0.0000e+00 
2.3714e-02 1.1885e-05 0.0000e+00 0.0000e+00 
2.6607e-02 1.1885e-05 0.0000e+00 0.0000e+00 
2.9854e-02 1.1885e-05 0.0000e+00 0.0000e+00 
3.3497e-02 1.1885e-05 0.0000e+00 0.0000e+00 
3.7584e-02 1.1885e-05 0.0000e+00 0.0000e+00 
4.2170e-02 1.1885e-05 0.0000e+00 0.0000e+00 
4.7315e-02 1.1885e-05 0.0000e+00 0.0000e+00 
5.3088e-02 1.1885e-05 0.0000e+00 0.0000e+00 
5.9566e-02 1.1885e-05 0.0000e+00 0.0000e+00 
6.6834e-02 1.1885e-05 0.0000e+00 0.0000e+00 
7.4989e-02 1.1885e-05 0.0000e+00 0.0000e+00 
8.4140e-02 1.1885e-05 0.0000e+00 0.0000e+00 
9.4406e-02 1.1885e-05 0.0000e+00 0.0000e+00 
1.0593e-01 1.1885e-05 0.0000e+00 0.0000e+00 
1.1885e-01 1.1885e-05 0.0000e+00 0.0000e+00 
1.3335e-01 1.1885e-05 0.0000e+00 0.0000e+00 
1.4962e-01 1.1885e-05 0.0000e+00 0.0000e+00 
1.6788e-01 1.1885e-05 0.0000e+00 0.0000e+00 
1.8836e-01 1.1885e-05 0.0000e+00 0.0000e+00 
2.1135e-01 1.1885e-05 0.0000e+00 0.0000e+00 
2.3714e-01 1.1885e-05 0.0000e+00 0.0000e+00 
2.6607e-01 1.1885e-05 0.0000e+00 0.0000e+00 
2.9854e-01 1.1885e-05 0.0000e+00 0.0000e+00 
3.3497e-01 1.1885e-05 0.0000e+00 0.0000e+00 
3.7584e-01 1.1885e-05 0.0000e+00 0.0000e+00 
4.2170e-01 1.1885e-05 0.0000e+00 0.0000e+00 
4.7315e-01 1.1885e-05 0.0000e+00 0.0000e+00 
5.3088e-01 1.1885e-05 0.0000e+00 0.0000e+00 
5.9566e-01 1.1885e-05 0.0000e+00 0.0000e+00 
6.6834e-01 1.1885e-05 0.0000e+00 0.0000e+00 
7.4989e-01 1.1885e-05 0.0000e+00 0.0000e+00 
8.4140e-01 1.1885e-05 0.0000e+00 0.0000e+00 
9.4406e-01 1.1885e-05 0.0000e+00 0.0000e+00 
1.0593e+00 1.1885e-05 0.0000e+00 0.0000e+00 
1.1885e+00 1.1885e-05 0.0000e+00 0.0000e+00 
1.3335e+00 1.1885e-05 0.0000e+00 0.0000e+00 
1.4962e+00 1.1885e-05 0.0000e+00 0.0000e+00 
1.6788e+00 1.1885e-05 0.0000e+00 0.0000e+00 
1.8836e+00 1.1885e-05 0.0000e+00 0.0000e+00 
2.1135e+00 1.1885e-05 0.0000e+00 0.0000e+00 
2.3714e+00 1.1885e-05 0.0000e+00 0.0000e+00 
2.6607e+00 1.1885e-05 0.0000e+00 0.0000e+00 
2.9854e+00 1.1885e-05 0.0000e+00 0.0000e+00 
3.3497e+00 1.1885e-05 0.0000e+00 0.0000e+00 
3.7584e+00 1.1885e-05 0.0000e+00 0.0000e+00 
4.2170e+00 1.1885e-05 0.0000e+00 0.0000e+00 
4.7315e+00 1.1885e-05 0.0000e+00 0.0000e+00 
5.3088e+00 1.1885e-05 0.0000e+00 0.0000e+00 
5.9566e+00 1.1885e-05 0.0000e+00 0.0000e+00 
6.6834e+00 1.1885e-05 0.0000e+00 0.0000e+00 
7.4989e+00 1.1885e-05 0.0000e+00 0.0000e+00 
8.4140e+00 1.1885e-05 0.0000e+00 0.0000e+00 
9.4406e+00 1.1885e-05 0.0000e+00 0.0000e+00 
1.0593e+01 1.1885e-05 0.0000e+00 0.0000e+00 
1.1885e+01 1.1885e-05 0.0000e+00 0.0000e+00 
1.3335e+01 1.1885e-05 0.0000e+00 0.0000e+00 
1.4962e+01 1.1885e-05 0.0000e+00 0.0000e+00 
1.6788e+01 1.1885e-05 0.0000e+00 0.0000e+00 
1.8836e+01 1.1885e-05 0.0000e+00 0.0000e+00 
2.1135e+01 1.1885e-05 0.0000e+00 0.0000e+00 
2.3714e+01 1.1885e-05 0.0000e+00 0.0000e+00 
2.6607e+01 1.1885e-05 0.0000e+00 0.0000e+00 
2.9854e+01 1.1885e-05 0.0000e+00 0.0000e+00 
3.3497e+01 1.1885e-05 0.0000e+00 0.0000e+00 
3.7584e+01 1.1885e-05 0.0000e+00 0.0000e+00 
4.2170e+01 1.1885e-05 0.0000e+00 0.0000e+00 
4.7315e+01 1.1885e-05 0.0000e+00 0.0000e+00 
5.3088e+01 1.1885e-05 0.0000e+00 0.0000e+00 
5.9566e+01 1.1885e-05 0.0000e+00 0.0000e+00 
6.6834e+01 1.1885e-05 0.0000e+00 0.0000e+00 
7.4989e+01 1.1885e-05 0.0000e+00 0.0000e+00 
8.4140e+01 1.1885e-05 0.0000e+00 0.0000e+00 
9.4406e+01 1.1885e-05 0.0000e+00 0.0000e+00 
1.0593e+02 1.1885e-05 0.0000e+00 0.0000e+00 
1.1885e+02 1.1885e-05 0.0000e+00 0.0000e+00 
1.3335e+02 1.1885e-05 0.0000e+00 0.0000e+00 
1.4962e+02 1.1885e-05 0.0000e+00 0.0000e+00 
1.6788e+02 1.1885e-05 0.0000e+00 0.0000e+00 
1.8836e+02 1.1885e-05 0.0000e+00 0.0000e+00 
2.1135e+02 1.1885e-05 0.0000e+00 0.0000e+00 
2.3714e+02 1.1885e-05 0.0000e+00 0.0000e+00 
2.6607e+02 1.1885e-05 0.0000e+00 0.0000e+00 
2.9854e+02 1.1885e-05 0.0000e+00 0.0000e+00 
3.3497e+02 1.1885e-05 0.0000e+00 0.0000e+00 
3.7584e+02 1.1885e-05 0.0000e+00 0.0000e+00 
4.2170e+02 1.1885e-05 0.0000e+00 0.0000e+00 
4.7315e+02 1.1885e-05 0.0000e+00 0.0000e+00 
5.3088e+02 1.1885e-05 0.0000e+00 0.0000e+00 
5.9566e+02 1.1885e-05 0.0000e+00 0.0000e+00 
6.6834e+02 1.1885e-05 0.0000e+00 0.0000e+00 
7.4989e+02 1.1885e-05 0.0000e+00 0.0000e+00 
8.4140e+02 1.1885e-05 0.0000e+00 0.0000e+00 
9.4406e+02 1.1885e-05 0.0000e+00 0.0000e+00 
1.0593e+03 1.1885e-05 0.0000e+00 0.0000e+00 
1.1885e+03 1.1885e-05 0.0000e+00 0.0000e+00 
1.3335e+03 1.1885e-05 0.0000e+00 0.0000e+00 
1.4962e+03 1.1885e-05 0.0000e+00 0.0000e+00 
1.6788e+03 1.1885e-05 0.0000e+00 0.0000e+00 
1.8836e+03 1.1885e-05 0.0000e+00 0.0000e+00 
2.1135e+03 1.1885e-05 0.0000e+00 0.0000e+00 
2.3714e+03 1.1885e-05 0.0000e+00 0.0000e+00 
2.6607e+03 1.1885e-05 0.0000e+00 0.0000e+00 
2.9854e+03 1.1885e-05 0.0000e+00 0.0000e+00 
3.3497e+03 1.1885e-05 0.0000e+00 0.0000e+00 
3.7584e+03 1.1885e-05 0.0000e+00 0.0000e+00 
4.2170e+03 1.1885e-05 0.0000e+00 0.0000e+00 
4.7315e+03 1.1885e-05 0.0000e+00 0.0000e+00 
5.3088e+03 1.1885e-05 0.0000e+00 0.0000e+00 
5.9566e+03 1.1885e-05 0.0000e+00 0.0000e+00 
6.6834e+03 1.1885e-05 0.0000e+00 0.0000e+00 
7.4989e+03 1.1885e-05 0.0000e+00 0.0000e+00 
8.4140e+03 1.1885e-05 0.0000e+00 0.0000e+00 
9.4406e+03 1.1885e-05 0.0000e+00 0.0000e+00 
1.0593e+04 1.1885e-05 0.0000e+00 0.0000e+00 
1.1885e+04 1.1885e-05 0.0000e+00 0.0000e+00 
1.3335e+04 1.1885e-05 0.0000e+00 0.0000e+00 
1.4962e+04 1.1885e-05 0.0000e+00 0.0000e+00 
1.6788e+04 1.1885e-05 0.0000e+00 0.0000e+00 
1.8836e+04 1.1885e-05 0.0000e+00 0.0000e+00 
2.1135e+04 1.1885e-05 0.0000e+00 0.0000e+00 
2.3714e+04 1.1885e-05 0.0000e+00 0.0000e+00 
2.6607e+04 1.1885e-05 0.0000e+00 0.0000e+00 
2.9854e+04 1.1885e-05 0.0000e+00 0.0000e+00 
3.3497e+04 1.1885e-05 0.0000e+00 0.0000e+00 
3.7584e+04 1.1885e-05 0.0000e+00 0.0000e+00 
4.2170e+04 1.1885e-05 0.0000e+00 0.0000e+00 
4.7315e+04 1.1885e-05 0.0000e+00 0.0000e+00 
5.3088e+04 1.1885e-05 0.0000e+00 0.0000e+00 
5.9566e+04 1.1885e-05 0.0000e+00 0.0000e+00 
6.6834e+04 1.1885e-05 0.0000e+00 0.0000e+00 
7.4989e+04 1.1885e-05 0.0000e+00 0.0000e+00 
8.4140e+04 1.1885e-05 0.0000e+00 0.0000e+00 
9.4406e+04 1.1885e-05 0.0000e+00 0.0000e+00 
1.0593e+05 1.1885e-05 0.0000e+00 0.0000e+00 
    
1.0593e-02 1.3335e-05 0.0000e+00 0.0000e+00 
1.1885e-02 1.3335e-05 0.0000e+00 0.0000e+00 
1.3335e-02 1.3335e-05 0.0000e+00 0.0000e+00 
1.4962e-02 1.3335e-05 0.0000e+00 0.0000e+00 
1.6788e-02 1.3335e-05 0.0000e+00 0.0000e+00 
1.8836e-02 1.3335e-05 0.0000e+00 0.0000e+00 
2.1135e-02 1.3335e-05 0.0000e+00 0.0000e+00 
2.3714e-02 1.3335e-05 0.0000e+00 0.0000e+00 
2.6607e-02 1.3335e-05 0.0000e+00 0.0000e+00 
2.9854e-02 1.3335e-05 0.0000e+00 0.0000e+00 
3.3497e-02 1.3335e-05 0.0000e+00 0.0000e+00 
3.7584e-02 1.3335e-05 0.0000e+00 0.0000e+00 
4.2170e-02 1.3335e-05 0.0000e+00 0.0000e+00 
4.7315e-02 1.3335e-05 0.0000e+00 0.0000e+00 
5.3088e-02 1.3335e-05 0.0000e+00 0.0000e+00 
5.9566e-02 1.3335e-05 0.0000e+00 0.0000e+00 
6.6834e-02 1.3335e-05 0.0000e+00 0.0000e+00 
7.4989e-02 1.3335e-05 0.0000e+00 0.0000e+00 
8.4140e-02 1.3335e-05 0.0000e+00 0.0000e+00 
9.4406e-02 1.3335e-05 0.0000e+00 0.0000e+00 
1.0593e-01 1.3335e-05 0.0000e+00 0.0000e+00 
1.1885e-01 1.3335e-05 0.0000e+00 0.0000e+00 
1.3335e-01 1.3335e-05 0.0000e+00 0.0000e+00 
1.4962e-01 1.3335e-05 0.0000e+00 0.0000e+00 
1.6788e-01 1.3335e-05 0.0000e+00 0.0000e+00 
1.8836e-01 1.3335e-05 0.0000e+00 0.0000e+00 
2.1135e-01 1.3335e-05 0.0000e+00 0.0000e+00 
2.3714e-01 1.3335e-05 0.0000e+00 0.0000e+00 
2.6607e-01 1.3335e-05 0.0000e+00 0.0000e+00 
2.9854e-01 1.3335e-05 0.0000e+00 0.0000e+00 
3.3497e-01 1.3335e-05 0.0000e+00 0.0000e+00 
3.7584e-01 1.3335e-05 0.0000e+00 0.0000e+00 
4.2170e-01 1.3335e-05 0.0000e+00 0.0000e+00 
4.7315e-01 1.3335e-05 0.0000e+00 0.0000e+00 
5.3088e-01 1.3335e-05 0.0000e+00 0.0000e+00 
5.9566e-01 1.3335e-05 0.0000e+00 0.0000e+00 
6.6834e-01 1.3335e-05 0.0000e+00 0.0000e+00 
7.4989e-01 1.3335e-05 0.0000e+00 0.0000e+00 
8.4140e-01 1.3335e-05 0.0000e+00 0.0000e+00 
9.4406e-01 1.3335e-05 0.0000e+00 0.0000e+00 
1.0593e+00 1.3335e-05 0.0000e+00 0.0000e+00 
1.1885e+00 1.3335e-05 0.0000e+00 0.0000e+00 
1.3335e+00 1.3335e-05 0.0000e+00 0.0000e+00 
1.4962e+00 1.3335e-05 0.0000e+00 0.0000e+00 
1.6788e+00 1.3335e-05 0.0000e+00 0.0000e+00 
1.8836e+00 1.3335e-05 0.0000e+00 0.0000e+00 
2.1135e+00 1.3335e-05 0.0000e+00 0.0000e+00 
