# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.4.1 - Jun. 26, 2017
# Instrument: Ex_3_1_ballistic_intermed.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1539943567
# Directory: /Users/pkwi/Dropbox/Work/McStas-schools/ORNL_2018/Thursday_October_18th/1030-1200_Optics/5_Guides/Ex_3_1_ballistic_intermed_20181018_105800
# Param: sa_pos=0.5
# Date: Thu Oct 18 10:58:00 2018 (1539874680)
# type: array_2d(50, 50)
# Source: Guide_B (Ex_3_1_ballistic_intermed.instr)
# component: PSD_sa1
# position: 0 0 37.0001
# title: PSD monitor
# Ncount: 1000000
# filename: PSD_sa1.dat
# statistics: X0=-0.00516823; dX=0.574665; Y0=0.0224639; dY=0.585859;
# signal: Min=0; Max=2.16253e+07; Mean=689949;
# values: 1.72487e+09 1.15239e+08 2424
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -1 1 -1 1
# variables: I I_err N
# Data [PSD_sa1/PSD_sa1.dat] I:
0 0 38784.91438 41274.31761 0 0 4694515.916 1570036.228 14850248.64 0 17029283.15 12852.83013 0 347296.9448 0 0 0 1547622.678 52749.19 17853.88416 0 0 33027.44514 0 674913.4789 0 0 1353256.407 330223.9023 490433.5616 0 670501.9792 680848.3009 1537080.707 0 0 0 0 650606.2033 65029.89059 0 0 0 3913271.621 0 122530.251 13767.4154 1041458.04 40211.8884 0 
141937.8409 2912055.373 0 0 0 4.885938454e-29 7251.864956 15273.18108 358008.9507 15838.26782 35326.01097 0 1932527.328 363808.2606 551120.0361 0 0 0 21232.92846 553180.8608 0 9020.944605 28304.10862 107729.5626 2537412.473 1953561.041 0.01028645429 0 4987816.21 7677729.599 193898.2554 108506.9988 968772.3821 25306.91516 1285495.28 80182.22945 6.055952063 198098.8893 1118594.526 0 11857.50322 173325.2748 38907.45086 0 95865.28756 10587.47831 0 2128827.05 459781.0206 0 
273724.0429 1638352.063 121141.8826 93372.45629 7146035.566 0 4609624.825 1427408.213 55009.83051 240817.3758 0 0 0 602443.5266 14394.31016 303870.8549 88767.76416 114759.0138 9951.784838 34143.01351 7537.376679 13489.18712 17269314.37 0 12192.52444 77060.69984 253434.7354 5590887.388 0 0 129873.7354 20081.01364 0 0 10588.92174 28520.96814 0 0 0 8510.4051 252106.771 2209548.751 0 6938.105966 729012.1962 6984.14905 4107920.332 230144.0641 336868.501 0 
1282805.577 8962.931963 21378685.15 383903.1184 0 4164963.301 0 13245.88735 78757.03147 384256.323 2570747.442 21293.32223 9520421.23 0 10919.3442 1599241.933 0 0 0 5796756.217 0 312783.1035 0 1325224.012 248679.804 302106.49 0 341580.0061 505993.7321 112125.7981 9278.549472 0 283512.5179 0 0 92574.44143 0 0 34445.60142 8075.86697 9049.465845 975824.722 212405.9908 1165350.281 0 3662767.501 0 10250.70494 30192.25531 11517.36375 
315782.9809 9123.405916 0 0 56057.9642 103916.9684 439329.6452 2.983796651 571352.0327 932867.084 0 0 332875.4903 0 38029.10651 9489.020111 3732828.17 181304.4729 0 580015.8147 277208.8682 0 0 0 67742.30232 6642.831854 160435.9288 0 7397.06112 40980.0731 19591.03988 8318.25247 0 3315464.231 0 0 0 21748.05953 8023.327049 0 95976.01389 85059.51025 0 0 789477.6357 0 0 0 496197.565 49479.11515 
0 62994.55115 0 0 64458.25591 1.480242647e-26 825043.3469 43271.63551 0 88010.72054 195149.3231 0 169821.6058 0 9633.502798 2731906.626 0 0 0 23012.86056 32719.53167 14095045.4 597846.3902 157274.2666 367071.936 9887.308668 43224.64933 9190.630693 32026.80416 0 3312645.608 380599.0384 0 0 2442442.893 19235.95205 1805425.194 24790.00707 0 312223.0101 3835972.298 0 50540.10842 0 0 1189280.599 0 0 0 2.076262118e-10 
21925.47983 12940.77849 207831.1829 0 0 0 0 1756696.705 253070.717 1322843.25 3581979.27 0 0 4972587.447 0 1405645.815 0 0 77078.53166 0 0 438747.0733 18581.93165 75291.76022 2421626.239 129973.5864 59065.69501 3418352.748 14452.15176 73337.59014 0 888091.1364 126672.111 30982.31938 64021.66004 34758.60501 38078.21966 7374.384738 62274.15793 0 0 13342.48299 0 793275.6646 20469.30292 0 0 219034.3122 0 0 
559104.1305 6860.090731 41968.04797 894133.3775 1869766.468 0 37115.68223 3019172.528 229527.8799 0 494060.1853 0 2.27082829e-08 86158.15445 189774.7321 29731.45216 0 0 270967.1302 99391.05459 35552.80149 0 1513944.536 0 60792.15413 0 0 18908737.15 6940516.365 19729.13505 28446.75137 18128.9609 0 0 0 0 15924.18838 0 0 0 206462.3711 0 21710.30752 0 100543.0376 7215.240224 3537037.368 0 357669.046 0 
662683.7726 0 81.77253009 592851.053 0 0 1920509.077 0 9140.973821 0 0 151717.6031 13862022.55 22694.81497 21560.96932 6564.432964 686279.2351 450191.5627 0 332317.2066 6940070.67 0 56532.59666 0 0 0 0 2993479.637 600157.9224 0 21976.63291 98110.45162 39863.53707 0 184187.08 1113716.617 0 42204.17983 8433.213731 0 1925815.118 0 1538917.395 1426628.587 1007343.413 4011577.135 88297.28733 116713.5841 12073038.45 13487.95987 
249738.9498 194448.3149 387656.3429 13576.19685 2689501.246 2331013.647 2230257.18 0 0 0 0 105993.9521 0 0 0 15387.80725 8459.826692 23867.96397 221596.3828 0 9051.558953 0 131595.5098 0 0 0 0 0 2117986.673 0 7644.475991 1216541.776 0 0 0 0 1521628.647 0 3626254.572 23684.81069 0 380585.7847 0 0 143997.9807 13674.0887 0 0 620478.6946 371451.2211 
